,Rajonas,Gatve,Kaina,Kvadrato kaina,Kambariai,Plotas,Aukstas,Is viso aukstu
2016,Naujamiestis,Algirdo g.,63000,1370,2,46,1,5
2017,Naujamiestis,Kauno g.,46000,2706,1,17,3,4
2018,Pašilaičiai,Perkūnkiemio g.,79000,1795,2,44,4,9
2019,Viršuliškės,Viršuliškių g.,64000,1000,3,64,9,9
2020,Viršuliškės,Viršuliškių g.,64000,1000,3,64,9,9
2021,Senamiestis,Lydos g.,135900,3883,2,35,1,3
2022,Senamiestis,V. Šopeno g.,135000,2547,2,53.01,2,3
2023,Senamiestis,Šv. Stepono g.,169000,2486,3,67.99,2,5
2024,Lazdynėliai,Bukčių g.,137670,1707,4,80.66,2,5
2025,Senamiestis,M. K. Čiurlionio g.,870000,4416,4,197,6,7
2026,Naujamiestis,M. K. Čiurlionio g.,870000,4416,4,197,6,7
2027,Lazdynėliai,Bukčių g.,69070,1707,2,40.46,2,5
2028,Lazdynėliai,Bukčių g.,67840,1677,2,40.46,2,5
2029,Lazdynėliai,Bukčių g.,102230,1630,3,62.71,2,5
2030,Lazdynėliai,Bukčių g.,111920,1676,3,66.79,2,5
2031,Lazdynėliai,Bukčių g.,74410,1723,2,43.18,2,5
2032,Lazdynėliai,Bukčių g.,94050,1719,3,54.71,2,5
2033,Lazdynėliai,Bukčių g.,90020,1637,3,54.98,2,5
2034,Lazdynėliai,Bukčių g.,67680,1566,2,43.22,2,5
2035,Žirmūnai,Žirmūnų g.,55000,2500,1,22,7,9
2036,Naujamiestis,Gedimino pr.,139000,2673,2,52,3,3
2037,Naujamiestis,Naugarduko g.,99900,1665,2,60,1,2
2038,Naujamiestis,Mindaugo g.,166000,2285,3,72.64,2,3
2039,Žirmūnai,Tuskulėnų g.,68500,1457,2,47,1,5
2040,Naujamiestis,S. Konarskio g.,70000,1892,2,37,1,4
2041,Žirmūnai,Žirmūnų g.,52000,2364,1,22,9,9
2042,Žirmūnai,Minties g.,69000,1567,2,44.04,5,5
2043,Justiniškės,Taikos g.,87900,1418,3,62.01,3,5
2044,Jeruzalė,Baltupio g.,149000,1231,4,121,3,4
2045,Šnipiškės,Daugėliškio g.,100000,1111,4,90,1,2
2046,Šnipiškės,Daugėliškio g.,100000,1120,3,89.32,1,2
2047,Karoliniškės,Vytauto Vaitkaus g.,58000,1239,2,46.8,1,9
2048,Antakalnis,V. Grybo g.,259000,1738,4,149,4,5
2049,Užupis,Užupio g.,53000,1606,1,33,0,2
2050,Karoliniškės,Sietyno g.,49900,1279,2,39,2,4
2051,Santariškės,Bajorų kel.,96000,1882,2,51,1,4
2052,Visoriai,Bajorų kel.,96000,1882,2,51,1,4
2053,Bajorai,Bajorų kel.,96000,1882,2,51,1,4
2054,Bajorai,Mykolo Marcinkevičiaus g.,143000,1363,3,104.93,2,4
2055,Santariškės,Mykolo Marcinkevičiaus g.,143000,1363,3,104.93,2,4
2056,Jeruzalė,Mykolo Marcinkevičiaus g.,143000,1363,3,104.93,2,4
2057,Šeškinė,Gelvonų g.,70000,1388,2,50.43,4,9
2058,Šnipiškės,Lvovo g.,81500,2397,2,34,2,6
2059,Senamiestis,Vilniaus g.,120000,4000,1,30,1,4
2060,Antakalnis,V. Grybo g.,79900,1902,2,42,1,4
2061,Naujoji Vilnia,Pavilnionių g.,71500,1324,2,54,1,4
2062,Šnipiškės,Daugėliškio g.,115000,2228,3,51.62,2,7
2063,Verkiai,Verkių g.,310000,3374,3,91.87,4,4
2064,Senamiestis,Lydos g.,326000,3496,3,93.24,2,3
2065,Senamiestis,Lydos g.,221000,4390,2,50.34,3,3
2066,Senamiestis,Lydos g.,345000,4295,3,80.33,3,3
2067,Senamiestis,Lydos g.,352000,4195,3,83.91,3,3
2068,Senamiestis,Lydos g.,345400,4300,3,80.33,3,3
2069,Senamiestis,Lydos g.,297000,4302,2,69.04,1,3
2070,Senamiestis,Lydos g.,563000,4504,3,125,2,4
2071,Antakalnis,Filaretų g.,129000,2847,2,45.31,2,4
2072,Lazdynai,Architektų g.,44000,1350,1,32.6,3,12
2073,Karoliniškės,Algimanto Petro Kavoliuko g.,86000,1732,2,49.65,3,5
2074,Šnipiškės,Jurgio Lebedžio g.,150000,2331,3,64.34,1,5
2075,Baltupiai,Jurgio Lebedžio g.,150000,2331,3,64.34,1,5
2076,Pilaitė,I. Kanto al.,124000,1253,4,99,5,5
2077,Lazdynėliai,Jonažolių g.,133000,2151,2,61.83,8,9
2078,Senamiestis,Bazilijonų g.,327336,2389,4,137,2,3
2079,Pašilaičiai,Laisvės pr.,99800,1379,3,72.37,2,5
2080,Senamiestis,A. Rotundo g.,73500,3500,1,21,2,3
2081,Naujamiestis,A. Rotundo g.,73500,3500,1,21,2,3
2082,Pilaitė,Bitėnų g.,90000,1503,3,59.88,1,5
2083,Pilaitė,Bitėnų g.,91000,1571,3,57.94,4,5
2084,Grigiškės,Vilniaus g.,37000,1316,1,28.12,1,2
2085,Grigiškės,Vilniaus g.,37000,1276,1,29,1,2
2086,Šeškinė,Deltuvos g.,85100,1807,2,47.1,1,9
2087,Šnipiškės,Linkmenų g.,142100,1782,4,79.73,4,9
2088,Senamiestis,Literatų g.,99000,4514,1,21.93,3,4
2089,Baltupiai,Trinapolio g.,72500,2071,1,35,3,9
2090,Lazdynai,Erfurto g.,67000,1047,3,64,4,9
2091,Turniškės,Turniškių g.,155000,1742,3,89,1,3
2092,Valakampiai,Turniškių g.,155000,1742,3,89,1,3
2093,Senamiestis,Dysnos g.,152000,4471,1,34,1,2
2094,Senamiestis,Klaipėdos g.,175000,4167,2,42,1,2
2095,Karoliniškės,Igno Šimulionio g.,115000,1386,3,83,2,7
2096,Karoliniškės,Sausio 13-osios g.,115000,1386,2,83,2,7
2097,Naujamiestis,J. Basanavičiaus g.,140000,2000,4,70,2,3
2098,Naujamiestis,J. Basanavičiaus g.,140000,2009,3,69.68,2,2
2099,Užupis,Paplaujos g.,242500,2500,4,97,6,6
2100,Žirmūnai,Žirmūnų g.,175000,2650,3,66.03,1,4
2101,Žirmūnai,Žirmūnų g.,180000,2669,3,67.43,1,4
2102,Jeruzalė,Kviečių g.,141710,1800,3,78.73,6,6
2103,Šnipiškės,Konstitucijos pr.,175000,2431,2,72,9,13
2104,Senamiestis,M. K. Čiurlionio g.,280000,4641,2,60.33,3,7
2105,Naujamiestis,M. K. Čiurlionio g.,280000,4641,2,60.33,3,7
2106,Senamiestis,Lydos g.,189900,3165,2,60,1,3
2107,Senamiestis,Lydos g.,190112,3169,3,60,1,3
2108,Naujamiestis,M. K. Čiurlionio g.,161500,1755,2,92,4,4
2109,Justiniškės,Rygos g.,92000,1500,2,61.33,4,5
2110,Antakalnis,L. Sapiegos g.,79900,2350,2,34,2,7
2111,Antakalnis,L. Sapiegos g.,79900,2350,1,34,2,7
2112,Naujamiestis,Gerosios Vilties g.,141500,1912,3,74,3,6
2113,Naujininkai,Šaltkalvių g.,63000,955,3,66,1,5
2114,Užupis,Paupio g.,119500,2390,3,50,3,5
2115,Karoliniškės,Algimanto Petro Kavoliuko g.,121500,1702,4,71.4,3,5
2116,Šnipiškės,Konstitucijos pr.,157430,3500,1,44.98,19,29
2117,Antakalnis,Kanklių g.,135000,2288,3,59,1,4
2118,Šnipiškės,Lvovo g.,145000,2302,2,63,3,3
2119,Senamiestis,Lvovo g.,145000,2302,2,63,3,3
2120,Bajorai,Bajorų kel.,55400,1947,1,28.45,5,9
2121,Bajorai,Bajorų kel.,93400,1968,2,47.45,7,9
2122,Bajorai,Bajorų kel.,99600,1529,3,65.13,2,9
2123,Bajorai,Bajorų kel.,99500,1623,3,61.29,2,9
2124,Senamiestis,Klaipėdos g.,530000,3681,5,144,3,3
2125,Senamiestis,Savičiaus g.,310000,3483,3,89,3,3
2126,Senamiestis,T. Kosciuškos g.,261000,3035,3,86,2,5
2127,Senamiestis,T. Kosciuškos g.,261000,3035,3,86,2,4
2128,Viršuliškės,Viršuliškių g.,79500,1849,2,42.99,1,11
2129,Viršuliškės,Viršuliškių g.,137400,1811,4,75.89,8,11
2130,Senamiestis,Sodų g.,100000,2484,2,40.25,2,3
2131,Viršuliškės,Viršuliškių g.,132900,1751,4,75.89,5,11
2132,Viršuliškės,Viršuliškių g.,84700,1960,2,43.21,8,11
2133,Viršuliškės,Viršuliškių g.,101900,1775,3,57.42,2,11
2134,Viršuliškės,Viršuliškių g.,86300,1963,2,43.97,10,11
2135,Viršuliškės,Viršuliškių g.,84300,1925,2,43.79,5,11
2136,Viršuliškės,Viršuliškių g.,89000,2033,2,43.77,11,11
2137,Pašilaičiai,Budiniškių g.,95000,1623,3,58.54,2,5
2138,Pašilaičiai,Budiniškių g.,96600,1655,3,58.37,4,5
2139,Pašilaičiai,Budiniškių g.,97500,1483,3,65.76,1,5
2140,Pašilaičiai,Budiniškių g.,113000,1469,4,76.92,2,5
2141,Pašilaičiai,Budiniškių g.,113400,1542,4,73.55,2,5
2142,Pašilaičiai,Budiniškių g.,115500,1573,3,73.42,4,5
2143,Pašilaičiai,Budiniškių g.,79700,1729,2,46.1,4,5
2144,Pašilaičiai,Budiniškių g.,80500,1653,2,48.69,1,5
2145,Pašilaičiai,Budiniškių g.,89800,1527,2,58.79,1,5
2146,Bajorai,Bajorų kel.,100000,1629,3,61.39,1,6
2147,Bajorai,Bajorų kel.,69200,1752,2,39.49,1,6
2148,Bajorai,Bajorų kel.,69200,1752,2,39.49,1,6
2149,Bajorai,Bajorų kel.,69300,1755,2,39.49,1,9
2150,Bajorai,Bajorų kel.,98500,1646,3,59.85,1,6
2151,Bajorai,Bajorų kel.,49100,1935,1,25.37,2,6
2152,Bajorai,Bajorų kel.,71500,1772,2,40.35,3,9
2153,Bajorai,Bajorų kel.,100100,1673,3,59.85,2,6
2154,Bajorai,Bajorų kel.,104100,1497,4,69.52,1,6
2155,Žvėrynas,A. Mickevičiaus g.,400000,3001,4,133.3,1,2
2156,Kalnėnai,Gurių g.,149900,1996,3,75.1,1,2
2157,Šeškinė,Gelvonų g.,77500,1462,2,53,12,16
2158,Turniškės,Turniškių g.,129000,1766,4,73.06,3,3
2159,Naujamiestis,Naugarduko g.,60000,2097,1,28.61,1,2
2160,Bajorai,Bajorų Sodų 2-oji g.,149000,1953,3,76.3,2,2
2161,Užupis,Baltasis skg.,390000,3602,4,108.27,2,2
2162,Senamiestis,Baltasis skg.,390000,3602,4,108.27,2,2
2163,Naujoji Vilnia,Darželio g.,32500,1250,1,26,5,5
2164,Naujoji Vilnia,Darželio g.,32500,1250,1,26,5,5
2165,Naujoji Vilnia,Darželio g.,32500,1250,1,26,5,5
2166,Senamiestis,Vingrių g.,139000,3390,2,41,1,4
2167,Verkiai,Popieriaus g.,66800,1250,3,53.44,1,2
2168,Lazdynėliai,Neužmirštuolių g.,90000,1452,3,62,1,4
2169,Naujamiestis,Jogailos g.,99000,1980,1,50,1,5
2170,Šnipiškės,Lvovo g.,119000,2047,2,58.12,5,6
2171,Senamiestis,Gėlių g.,235280,1994,4,118,3,3
2172,Žirmūnai,Trinapolio g.,98000,1750,2,56.01,6,9
2173,Žirmūnai,Trinapolio g.,98000,1750,2,56,6,9
2174,Žirmūnai,Trinapolio g.,118000,1996,2,59.12,10,10
2175,Žirmūnai,Trinapolio g.,153000,2002,3,76.41,10,10
2176,Pilaitė,Nidos g.,93000,1930,2,48.18,9,9
2177,Lazdynai,Architektų g.,16000,800,1,20,4,5
2178,Žirmūnai,Trinapolio g.,136000,1853,3,73.39,9,9
2179,Naujamiestis,M. K. Čiurlionio g.,430000,4095,4,105,3,4
2180,Pilaitė,Bitėnų g.,79900,1776,2,45,2,4
2181,Pilaitė,Bitėnų g.,77990,1733,2,45,2,4
2182,Pilaitė,Bitėnų g.,79900,1737,2,46,2,4
2183,Žemieji Paneriai,Savanorių pr.,90762,926,4,98,2,5
2184,Žemieji Paneriai,Savanorių pr.,44885,922,2,48.69,2,5
2185,Žemieji Paneriai,Savanorių pr.,47500,981,2,48.41,5,5
2186,Žemieji Paneriai,Savanorių pr.,36388,1239,2,29.37,2,5
2187,Žemieji Paneriai,Savanorių pr.,36997,920,2,40.2,1,5
2188,Žemieji Paneriai,Savanorių pr.,37803,927,2,40.78,2,5
2189,Žemieji Paneriai,Savanorių pr.,36918,905,2,40.78,3,5
2190,Žemieji Paneriai,Savanorių pr.,38500,1176,2,32.73,2,5
2191,Karoliniškės,Apolinaro Juozo Povilaičio g.,65000,1383,2,47,3,5
2192,Senamiestis,Bazilijonų g.,200000,2400,4,83.34,2,4
2193,Šnipiškės,Žalgirio g.,255000,2770,3,92.06,7,7
2194,Senamiestis,Šaltinių g.,156000,3000,2,52,3,3
2195,Justiniškės,Rygos g.,79900,1582,2,50.52,3,13
2196,Šnipiškės,Giedraičių g.,96000,1978,2,48.53,6,9
2197,Kirtimai,Meistrų g.,29500,937,1,31.5,4,5
2198,Šnipiškės,Giedraičių g.,67500,2399,1,28.14,8,9
2199,Šnipiškės,Giedraičių g.,85000,2001,2,42.47,5,9
2200,Šnipiškės,Giedraičių g.,80000,2100,2,38.1,7,9
2201,Senamiestis,Vokiečių g.,359000,2967,4,121,4,4
2202,Šnipiškės,Giedraičių g.,67000,2205,1,30.38,5,9
2203,Pilaitė,Bitėnų g.,145000,1292,4,112.19,1,3
2204,Senamiestis,Rusų g.,360000,2757,4,130.6,2,4
2205,Senamiestis,Pilies g.,360000,2757,5,130.6,2,4
2206,Antakalnis,Antakalnio g.,199000,1843,4,108,6,13
2207,Antakalnis,Antakalnio g.,200000,1852,4,108,6,13
2208,Naujamiestis,Savanorių pr.,209000,2200,4,95,8,27
2209,Antakalnis,Švyturio g.,139800,1770,3,79,1,5
2210,Naujamiestis,Mindaugo g.,138000,2489,2,55.44,4,9
2211,Grigiškės,Saulės g.,89000,802,4,111,1,2
2212,Lentvario m.,Saulės g.,89000,802,4,111,1,2
2213,Avižieniai,Kardelių g.,85000,2073,2,41,2,2
2214,Avižienių k.,Kardelių g.,85000,2073,2,41,2,2
2215,Lazdynai,M. Mironaitės g.,118000,1838,3,64.2,3,6
2216,Lazdynėliai,Lazdynėlių g.,103700,1599,3,64.85,1,4
2217,Lazdynėliai,Lazdynėlių g.,107000,1554,3,68.85,1,4
2218,Lazdynėliai,Lazdynėlių g.,107000,1554,3,68.85,1,4
2219,Pilaitė,Gilužio g.,102700,1584,3,64.82,1,3
2220,Pilaitė,Gilužio g.,103700,1599,3,64.85,1,3
2221,Lazdynėliai,Lazdynėlių g.,71000,1621,2,43.81,2,4
2222,Lazdynėliai,Lazdynėlių g.,103000,1589,2,64.82,2,4
2223,Lazdynėliai,Lazdynėlių g.,73500,1680,2,43.74,3,4
2224,Lazdynėliai,Lazdynėlių g.,71500,1635,2,43.74,3,4
2225,Lazdynėliai,Lazdynėlių g.,73500,1680,2,43.74,3,4
2226,Šeškinė,Ozo g.,103000,1845,3,55.84,2,5
2227,Šeškinė,Ozo g.,120000,1913,3,62.73,4,5
2228,Pilaitė,Gilužio g.,52000,1714,1,30.33,3,3
2229,Šeškinė,Ozo g.,90000,1924,2,46.78,3,5
2230,Šeškinė,Ozo g.,90000,1924,2,46.78,3,5
2231,Antakalnis,Saulės g.,160000,2478,3,64.56,2,3
2232,Senamiestis,A. Goštauto g.,169000,2192,3,77.1,4,7
2233,Fabijoniškės,S. Stanevičiaus g.,79900,1204,3,66.37,7,9
2234,Kalnėnai,Juodasis kel.,95000,913,5,104,1,2
2235,Naujoji Vilnia,Parko g.,75000,904,4,83,4,5
2236,Bajorai,Vanaginės Sodų 3-ioji g.,255000,2742,3,93,1,2
2237,Senamiestis,Kauno g.,115000,2995,2,38.4,5,6
2238,Bajorai,Bajorų Sodų 17-oji g.,259000,1727,4,150,1,2
2239,Jeruzalė,Braškių g.,72000,1440,2,50,5,5
2240,Baltupiai,Šeškinės Sodų g.,175000,1636,5,107,1,2
2241,Tarandė,Užubalių g.,123000,2101,3,58.53,1,2
2242,Liepkalnis,Perlojos g.,30000,1182,1,25.39,1,1
2243,Senamiestis,Vilniaus g.,340000,2345,4,145,3,3
2244,Senamiestis,Šaltinių g.,350000,4667,4,75,6,6
2245,Naujininkai,Kaminkelio g.,160000,1468,3,109,4,4
2246,Užupis,Krivūlės g.,114000,3257,2,35,2,4
2247,Senamiestis,Krivūlės g.,114000,3257,2,35,2,4
2248,Senamiestis,Naugarduko g.,265817,3250,4,81.79,2,4
2249,Žvėrynas,Paribio g.,398000,3317,4,120,4,4
2250,Naujamiestis,M. K. Čiurlionio g.,600000,2564,6,234,3,3
2251,Naujamiestis,Vinco Kudirkos g.,250000,2273,4,110,4,4
2252,Markučiai,Paplaujos g.,123000,1977,3,62.2,2,5
2253,Užupis,Paplaujos g.,123000,1977,3,62.2,2,5
2254,Senamiestis,Mindaugo g.,195000,2657,3,73.4,7,7
2255,Senamiestis,Raugyklos g.,118000,2495,1,47.29,1,4
2256,Senamiestis,Raugyklos g.,220000,2746,4,80.11,1,4
2257,Naujamiestis,Raugyklos g.,220000,2733,4,80.5,1,4
2258,Senamiestis,Raugyklos g.,220000,2746,4,80.11,1,4
2259,Senamiestis,Raugyklos g.,220000,2733,4,80.5,1,4
2260,Užupis,Polocko g.,570000,2028,5,281,1,3
2261,Senamiestis,J. Basanavičiaus g.,420000,4516,3,93,3,3
2262,Senamiestis,Raugyklos g.,150000,3129,2,47.94,4,4
2263,Senamiestis,Raugyklos g.,150000,3125,2,48,4,4
2264,Naujamiestis,Raugyklos g.,150000,3125,2,48,4,4
2265,Naujamiestis,Raugyklos g.,150000,3128,2,47.95,4,4
2266,Senamiestis,Raugyklos g.,202000,2617,3,77.18,1,4
2267,Naujamiestis,Raugyklos g.,202000,2606,3,77.5,1,4
2268,Senamiestis,Raugyklos g.,202000,2617,3,77.18,1,4
2269,Žirmūnai,Žirmūnų g.,230000,1243,5,185,4,4
2270,Senamiestis,Šiaulių g.,390000,4756,2,82,1,4
2271,Senamiestis,Šiaulių g.,390000,4756,2,82,1,4
2272,Šnipiškės,A. Juozapavičiaus g.,595000,3914,4,152,9,12
2273,Senamiestis,A. Juozapavičiaus g.,595000,3914,4,152,9,12
2274,Senamiestis,Žygimantų g.,465000,3661,3,127,3,5
2275,Senamiestis,Stiklių g.,180000,2857,2,63,3,3
2276,Naujamiestis,Savanorių pr.,135000,3068,2,44,10,11
2277,Šnipiškės,Konstitucijos pr.,350000,3097,3,113,23,27
2278,Senamiestis,Žemaitijos g.,60000,4286,1,14,3,3
2279,Užupis,Polocko g.,432000,4500,3,96,2,5
2280,Senamiestis,Mindaugo g.,290000,3811,2,76.09,6,7
2281,Senamiestis,Žemaitijos g.,295000,3430,3,86,4,4
2282,Antakalnis,Saulėtekio al.,230000,1949,4,118,1,3
2283,Pašilaičiai,Žemynos g.,78000,1057,4,73.78,9,9
2284,Pašilaičiai,Žemynos g.,78000,1057,3,73.78,9,9
2285,Baltupiai,Jeronimo Ralio g.,57500,1855,2,31,2,5
2286,Naujamiestis,S. Konarskio g.,129000,1514,3,85.19,2,4
2287,Užupis,Krivūlės g.,127833,2144,3,59.62,2,4
2288,Senamiestis,Krivūlės g.,127833,2144,3,59.62,2,4
2289,Karoliniškės,Algimanto Petro Kavoliuko g.,64000,985,3,65,1,9
2290,Karoliniškės,Algimanto Petro Kavoliuko g.,64000,1000,3,64,1,9
2291,Šnipiškės,Konstitucijos pr.,245000,2500,3,98,12,13
2292,Šnipiškės,Konstitucijos pr.,218000,2788,2,78.2,12,27
2293,Šnipiškės,Konstitucijos pr.,218000,2759,2,79,12,27
2294,Šnipiškės,Konstitucijos pr.,218000,2788,2,78.18,12,27
2295,Pilaitė,Bitėnų g.,100000,1536,3,65.1,2,5
2296,Lazdynėliai,Jonažolių g.,87500,1709,2,51.2,3,7
2297,Antakalnis,P. Vileišio g.,205000,2852,3,71.89,2,4
2298,Naujamiestis,Skroblų g.,49900,1721,1,29,1,5
2299,Žvėrynas,A. Mickevičiaus g.,72000,2057,1,35,0,2
2300,Pilaitė,Bitėnų g.,112000,1769,3,63.3,5,5
2301,Vilkpėdė,Savanorių pr.,32900,1316,1,25,3,5
2302,Žirmūnai,Trinapolio g.,112000,1888,2,59.33,7,11
2303,Baltupiai,Trinapolio g.,112000,1888,2,59.33,7,11
2304,Pilaitė,Vydūno g.,68000,1114,3,61.04,7,9
2305,Justiniškės,Justiniškių g.,89900,1228,3,73.2,7,16
2306,Naujamiestis,Statybininkų g.,83800,2529,1,33.14,5,5
2307,Pašilaičiai,Leičių g.,75011,1559,2,48.1,7,9
2308,Markučiai,Subačiaus g.,24900,1383,1,18,12,12
2309,Senamiestis,Bazilijonų g.,97214,2600,2,37.39,2,4
2310,Antakalnis,Saulenių g.,69900,848,3,82.47,2,3
2311,Naujoji Vilnia,Saulenių g.,69900,848,3,82.47,2,3
2312,Baltupiai,Didlaukio g.,92999,1187,4,78.33,2,5
2313,Antakalnis,Šilo g.,109000,1879,2,58,1,5
2314,Žvėrynas,Lapių g.,186111,3050,3,61.02,1,4
2315,Karoliniškės,Algimanto Petro Kavoliuko g.,125900,1495,3,84.2,4,9
2316,Karoliniškės,Algimanto Petro Kavoliuko g.,125900,1495,3,84.2,4,9
2317,Karoliniškės,Algimanto Petro Kavoliuko g.,125900,1495,3,84.2,4,9
2318,Pašilaičiai,Pavilnionių g.,86500,1694,2,51.05,2,5
2319,Pašilaičiai,Pavilnionių g.,87900,1783,2,49.3,2,5
2320,Antakalnis,Peteliškių g.,336000,3375,4,99.56,4,5
2321,Naujamiestis,Statybininkų g.,145000,2515,3,57.65,5,9
2322,Naujininkai,Pelesos g.,13500,501,1,26.96,1,1
2323,Naujininkai,Pelesos g.,15200,650,2,23.4,1,1
2324,Naujamiestis,Raugyklos g.,203000,2671,3,76,2,4
2325,Senamiestis,Raugyklos g.,203000,2671,3,76,2,4
2326,Pašilaičiai,Eitminų g.,62000,1305,2,47.52,2,9
2327,Naujoji Vilnia,Dūmų g.,44500,1141,2,39,1,1
2328,Fabijoniškės,Fabijoniškių g.,87300,1505,2,58,2,5
2329,Naujoji Vilnia,Pramonės g.,15999,842,1,19,5,5
2330,Šnipiškės,Kernavės g.,86500,2094,2,41.31,3,7
2331,Senamiestis,L. Stuokos-Gucevičiaus g.,249000,2196,4,113.37,1,3
2332,Naujininkai,Dzūkų g.,19000,801,1,23.71,1,1
2333,Antakalnis,Antakalnio g.,90000,2790,1,32.26,1,1
2334,Naujininkai,A. Jaroševičiaus g.,27600,946,1,29.17,1,1
2335,Žvėrynas,Lapių g.,125216,3200,2,39.13,3,4
2336,Pašilaičiai,Leičių g.,79000,1162,3,68,5,9
2337,Naujamiestis,Panerių g.,51000,2103,1,24.25,8,8
2338,Viršuliškės,Viršuliškių g.,79000,1681,2,47,6,7
2339,Viršuliškės,Viršuliškių g.,57000,1425,2,40,4,7
2340,Tarandė,Tarandės g.,59500,1190,2,50,2,4
2341,Šeškinė,Ozo g.,57000,1541,1,37,1,9
2342,Tarandė,Tarandės g.,73000,1217,3,60,2,4
2343,Tarandė,Tarandės g.,52000,1238,2,42,2,4
2344,Pašilaičiai,Leičių g.,60000,1320,2,45.45,5,9
2345,Pašilaičiai,Leičių g.,61000,1287,2,47.38,6,9
2346,Bajorai,Bajorų kel.,96900,1922,2,50.42,2,4
2347,Senamiestis,Didžioji g.,330000,4125,3,80,3,4
2348,Šnipiškės,Konstitucijos pr.,190000,2289,2,83,13,27
2349,Pašilaičiai,Budiniškių g.,65000,2547,1,25.52,7,7
2350,Bajorai,Bajorų kel.,105000,1780,2,59,2,4
2351,Šnipiškės,A. Juozapavičiaus g.,270000,2943,3,91.74,5,12
2352,Žirmūnai,S. Žukausko g.,90000,2368,2,38,6,6
2353,Baltupiai,Kviečių g.,109000,1514,3,72,5,6
2354,Jeruzalė,Kviečių g.,109000,1514,3,72,5,6
2355,Senamiestis,Sodų g.,520000,3086,5,168.48,3,3
2356,Naujamiestis,Smolensko g.,389000,5572,3,69.81,7,11
2357,Pašilaičiai,Pavilnionių g.,72900,1887,2,38.64,2,5
2358,Bajorai,Jono Kairiūkščio g.,77800,1496,3,52.01,3,9
2359,Žirmūnai,S. Žukausko g.,229900,2045,3,112.4,3,9
2360,Šiaurės miestelis,S. Žukausko g.,229900,2045,3,112.4,3,9
2361,Senamiestis,Totorių g.,207000,2665,3,77.66,1,2
2362,Senamiestis,A. Vienuolio g.,218000,1929,4,113,4,4
2363,Naujamiestis,Naugarduko g.,109900,2254,2,48.75,5,5
